Year,TRIFD,FRS_ID,Facility_Name,Street_Address,City,County,State,ZIP,Latitude,Longitude,Horizontal_Datum,Parent_Co_Name,Standard_Parent_Co_Name,Federal_Facilty,Industry_Sector_Code,Industry_Sector,Doc_Ctrl_Num,Chemical,Elemental_Metal_Included,Clean_air_act_chemical,Classification,Metal,Metal_Category,Carcinogen,Unit_of_measure,Fugitive_air,Stack_air,Water,Underground,Underground_CL_I,Underground_C_II-V,LANDFILLS,RCRA_C_Landfills,Other_Landfills,Surface_Impndmt,RCRA_Surface_IM,Other_Surface_I,Other_Disposal,On_Site_Release_Total,POTW_Total_Transfers,Off_Site_Release_Total,Off_Site_Recycled_Total,Off_Site_Energy_Recovery_T,Off_Site_Treated_Total,Unclassified,Total_Transfer,Total_Releases,Releases
1987,77805PNNWL201WD,1.1E+11,ATOFINA CHEMICALS INC,201 W DODGE ST,BRYAN,BRAZOS,TX,77801,30.6579,-96.3732,NAD83,ATOFINA CHEMICALS INC,,NO,325,Chemicals,1.38701E+12,Xylene (mixed isomers),NO,YES,TRI,NO,Non_Metal,NO,Pounds,750,0,0,0,0,0,0,0,0,0,0,0,0,750,0,18900,0,0,0,0,18900,19650,0
1987,76905THCNN3348P,1.1E+11,ETHICON INC,3348 PULLIAM ST,SAN ANGELO,TOM GREEN,TX,76905,31.47232,-100.3883,NAD83,JOHNSON & JOHNSON,JOHNSON & JOHNSON INC,NO,339,Miscellaneous Manufacturing,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,25000,4400,0,0,0,0,0,0,0,0,0,0,0,29400,0,0,0,0,0,0,0,29400,0
1987,77571CCDNT1800V,1.10065E+11,OXY VINYLS LP BATTLEGROUND C/A,1800 VISTA RD,LA PORTE,HARRIS,TX,77571,29.780556,-95.090278,NAD83,OCCIDENTAL PETROLEUM CORP,,NO,325,Chemicals,1.38701E+12,Asbestos (friable),NO,YES,TRI,NO,Metals with qualifiers,YES,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,2636,0,0
1987,75215CCDNT1100L,1.10002E+11,OCCIDENTAL CHEMICAL CORP,1100 LENWAY ST,DALLAS,DALLAS,TX,75215,32.75469,-96.77826,NAD83,OCCIDENTAL PETROLEUM CORP,,NO,211,Natural Gas Processing,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42681,0,0,0,0,42681,42681,0
1987,77522XXNBY2800D,1.10001E+11,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),2800 DECKER DR,BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,NAD83,EXXON MOBIL CORP,EXXON MOBIL CORP,NO,324,Petroleum,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,210000,0,0,0,0,0,0,0,0,0,0,2200000,2410000,0,0,0,0,0,0,0,2410000,0
1987,75202GRPHC2001N,1.10002E+11,GRAPHIC ENGRAVING CO INC,2001 N GRIFFIN,DALLAS,DALLAS,TX,75202,32.78423,-96.80571,NAD83,NA,,NO,323,Printing,1.38701E+12,Nitric acid,NO,NO,TRI,NO,Non_Metal,NO,Pounds,1784,0,0,0,0,0,0,0,0,0,0,0,0,1784,0,0,0,0,0,0,0,1784,0
1987,75208TLSMN2321B,1.10002E+11,ATLAS MFG CO,2321 BEATRICE ST,DALLAS,DALLAS,TX,75264,32.77159,-96.82406,NAD83,ALL TEX CHEMICAL & EQUIPMENT CO,,NO,325,Chemicals,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,42,42,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,84,0
1987,75844VLCRFHWY28,1.10001E+11,NUCOR VULCRAFT GROUP - GRAPELAND DIV,175 COUNTY RD 2345,GRAPELAND,HOUSTON,TX,75844,31.503315,-95.480073,NAD83,NUCOR CORP,NUCOR CORP,NO,332,Fabricated Metals,1.38701E+12,Xylene (mixed isomers),NO,YES,TRI,NO,Non_Metal,NO,Pounds,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000,0
1987,77530RCCHM2502S,1.1E+11,LYONDELL CHEMICAL CO,2502 SHELDON RD,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,NAD83,LYONDELLBASELL FINANCE CO,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1.38701E+12,Methyl ethyl ketone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,170,220,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,390,0
1987,77640FNLNDHIGHW,1.10001E+11,TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR,7600 32ND ST,PORT ARTHUR,JEFFERSON,TX,77642,29.957935,-93.897484,NAD83,TOTALENERGIES HOLDINGS USA INC,TOTALENERGIES HOLDINGS USA INC,NO,324,Petroleum,1.38701E+12,Xylene (mixed isomers),NO,YES,TRI,NO,Non_Metal,NO,Pounds,70000,72000,1136,0,0,0,0,0,0,0,0,0,1500,144636,0,0,0,0,0,0,0,144636,0
1987,77044CHMPN11611,1.10001E+11,ABITIBI-CONSOLIDATED CORP,18511 BEAUMONT HWY,HOUSTON,HARRIS,TX,77049,29.87449,-95.106947,NAD83,NA,,NO,322,Paper,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77507RCCHM10801,1.1E+11,LYONDELL CHEMICAL CO BAYPORT FACILITY,10801 CHOATE RD,PASADENA,HARRIS,TX,77507,29.61,-95.05,NAD83,LYONDELLBASELL INDUSTRIES,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77536RHMND6600L,1.1007E+11,DEER PARK_TX (ROH),1900 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.73,-95.102778,NAD83,DOW INC,DOW INC,NO,325,Chemicals,1.38701E+12,Hydroquinone,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77979BPCHMTEXAS,1.10001E+11,INEOS NITRILES USA LLC           GREEN LAKE PLANT,TEXAS HWY 185,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,NAD83,INEOS US I INC,INEOS US I INC,NO,325,Chemicals,1.38701E+12,Acrylic acid,NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,250,0,10000000,0,0,5600,0,0,0,0,0,0,10006100,0,0,0,0,0,0,0,10006100,0
1987,77541GLFCH302MI,1.10071E+11,GLADIEUX METALS RECYCLING LLC,302 MIDWAY RD,FREEPORT,BRAZORIA,TX,77541,28.956655,-95.338289,NAD83,NA,NA,NO,331,Primary Metals,1.38701E+12,Cobalt compounds,NO,YES,TRI,YES,Metal complound categories,YES,Pounds,5176,383,335,0,0,0,0,0,0,0,0,0,0,5894,0,0,0,0,0,0,0,5894,0
1987,77414HCHSTPOBOX,1.10031E+11,CELANESE LTD BAY CITY PLANT,2001 FM 3057,BAY CITY,MATAGORDA,TX,77414,28.861921,-96.020763,NAD83,CELANESE CORP,CELANESE CORP,NO,325,Chemicals,1.38701E+12,Ethylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,162847,213,0,0,0,0,0,0,0,0,0,0,0,163060,0,0,0,0,0,0,0,163060,0
1987,79120SDPRTUSHIG,1.10002E+11,US DOE PANTEX PLANT,955 FM-2373,PANHANDLE,CARSON,TX,79068,35.307037,-101.559419,NAD83,NA,US DEPARTMENT OF ENERGY,YES,325,Chemicals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,76119GRWGR5703C,1.1E+11,SHERWIN-WILLIAMS CO  (FORT WORTH),5703 CRAWFORD LN,FORT WORTH,TARRANT,TX,761196845,32.67346,-97.26459,NAD83,SHERWIN-WILLIAMS CO,,NO,325,Chemicals,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,2000,2500,0,0,0,0,0,0,0,0,0,0,0,4500,121000,0,0,0,121000,0,121000,4500,0
1987,76307HWMTC6200C,1.1E+11,HOWMET CASTINGS & SERVICES INC,6200 CENTRAL FWY N,WICHITA FALLS,WICHITA,TX,76305,33.99579,-98.54602,NAD83,HOWMET AEROSPACE INC,HOWMET AEROSPACE INC,NO,331,Primary Metals,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,1100,5300,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,6400,0
1987,78410MLPRK324MA,1.10002E+11,MILPARK DRILLING FLUIDS CORPUS CHRISTI BARITE GRINDING FAC,324 MANNING RD,CORPUS CHRISTI,NUECES,TX,78410,27.78923,-97.52292,NAD83,BAKER HUGHES INC,,NO,327,Nonmetallic Mineral Product,1.38701E+12,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,Metal complound categories,NO,Pounds,5200,15500,0,0,0,0,0,0,0,0,0,0,0,20700,0,0,0,0,0,0,0,20700,0
1987,77530RCCHM2502S,1.1E+11,LYONDELL CHEMICAL CO,2502 SHELDON RD,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,NAD83,LYONDELLBASELL FINANCE CO,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1.38701E+12,Propylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,40000,78000,0,0,0,0,0,0,0,0,0,0,0,118000,0,0,0,0,0,0,0,118000,0
1987,75217DRMTL410HI,1.10014E+11,DURO METAL MANUFACTURING,410 HILLBURN,DALLAS,DALLAS,TX,75217,32.718414,-96.688329,NAD83,LEGGETT PARTNERS LP,,NO,332,Fabricated Metals,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,139060,0,0,0,0,0,0,0,0,0,0,0,139060,0,0,0,0,0,0,0,139060,0
1987,77029RYNLD10000,1.10064E+11,REYNOLDS METALS CO,10000 N LOOP E,HOUSTON,HARRIS,TX,772294366,29.93489,-95.36619,NAD83,REYNOLDS METALS CO,,NO,332,Fabricated Metals,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,35190,0,0,0,0,0,0,0,0,0,0,0,0,35190,0,0,0,0,0,0,0,35190,0
1987,77081NDRSN5425S,1.10002E+11,ANDERSON GREENWOOD & CO,5425 S RICE AVE,HOUSTON,HARRIS,TX,77081,29.72226,-95.46813,NAD83,KEYSTONE INTERNATIONAL INC,,NO,332,Fabricated Metals,1.38701E+12,Nickel,NO,YES,TRI,YES,Elemental metals,YES,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,75901CHRMM2602S,1.1E+11,SHIELDCOAT TECHNOLOGIES INC (DBA CYBERSHIELD OF TEXAS),2602 SPENCE ST,LUFKIN,ANGELINA,TX,75904,31.37391,-94.71575,NAD83,NA,NA,NO,332,Fabricated Metals,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,YES,Metal complound categories,NO,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,500,0,64218,0,0,0,0,64218,64718,0
1987,76051TNKWGPOBOX,1.10067E+11,TONKAWA GAS PROCESSING CO COYANOSA PLANT,8 M SOUTH OF COYANOSA,COYANOSA,PECOS,TX,79730,31.190833,-102.989444,NAD83,TEXAS OIL & GAS CORP,,NO,211,Natural Gas Processing,1.38701E+12,Methanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77536CCDNT1000T,1.10044E+11,OXY VINYLS LP DEER PARK CAUSTIC,1000 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.72613,-95.10802,NAD83,OCCIDENTAL PETROLEUM CORP,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1.38701E+12,Copper,NO,NO,TRI,YES,Elemental metals,NO,Pounds,250,0,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,500,0
1987,77262GDYRT2000G,1.1E+11,THE GOODYEAR TIRE & RUBBER CO,2000 GOODYEAR DR,HOUSTON,HARRIS,TX,77017,29.704391,-95.255214,NAD83,THE GOODYEAR TIRE & RUBBER CO,THE GOODYEAR TIRE & RUBBER CO,NO,325,Chemicals,1.38701E+12,n-Dioctyl phthalate,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,3600,0,0,0,750,0,0,0,0,0,0,4350,0,0,0,0,0,0,0,4350,0
1987,77530LYNDL8280S,1.1E+11,EQUISTAR CHEMICALS,8280 SHELDON RD,CHANNELVIEW,HARRIS,TX,775300777,29.8308,-95.1164,NAD83,LYONDELLBASELL INDUSTRIES,,NO,325,Chemicals,1.38701E+12,Zinc compounds,NO,NO,TRI,YES,Metal complound categories,NO,Pounds,0,0,2100,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,2640,0
1987,75050CMPTR2501D,1.1E+11,COMPUTER CIRCUITRY CO,2501 DALWORTH,GRAND PRAIRIE,TARRANT,TX,75050,32.74468,-97.04346,NAD83,NA,,NO,334,Computers and Electronic Products,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,79086DMNDSSTARR,1.1E+11,DIAMOND SHAMROCK REFINING CO LP,6701 FM 119,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,NAD83,VALERO ENERGY CORP,VALERO ENERGY CORP,NO,324,Petroleum,1.38701E+12,Chlorine,NO,YES,TRI,NO,Non_Metal,NO,Pounds,260,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,260,0
1987,76504RLPHW600SO,1.1E+11,WILSONART INTERNATIONAL TEMPLE SOUTH,2400 WILSON PL,TEMPLE,BELL,TX,76504,31.09587,-97.36991,NAD83,ILLINOIS TOOL WORKS,,NO,326,Plastics and Rubber,1.38701E+12,Acetone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,47734,429635,0,0,0,0,0,0,0,0,0,0,0,477369,0,0,0,0,0,0,0,477369,0
1987,77979BPCHMTEXAS,1.10001E+11,INEOS NITRILES USA LLC           GREEN LAKE PLANT,TEXAS HWY 185,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,NAD83,INEOS US I INC,INEOS US I INC,NO,325,Chemicals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77414HCHSTPOBOX,1.10031E+11,CELANESE LTD BAY CITY PLANT,2001 FM 3057,BAY CITY,MATAGORDA,TX,77414,28.861921,-96.020763,NAD83,CELANESE CORP,CELANESE CORP,NO,325,Chemicals,1.38701E+12,Zinc (fume or dust),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,0,427,344,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,771,0
1987,75042MCRNN3057F,1.1E+11,MICRON INDUSTRIES INC,420 KIRBY ST,GARLAND,DALLAS,TX,75042,32.91045,-96.67683,NAD83,NA,,NO,332,Fabricated Metals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,500,250,750,0,0,250,0,1000,1250,0
1987,77520MBYCR8500W,1.1E+11,COVESTRO LLC,8500 W BAY RD MS-21,BAYTOWN,CHAMBERS,TX,77523,29.7575,-94.903056,NAD83,COVESTRO LLC,COVESTRO LLC,NO,325,Chemicals,1.38701E+12,"Toluene-2,4-diisocyanate",NO,YES,TRI,NO,Non_Metal,YES,Pounds,8200,1800,0,0,0,0,0,0,0,0,0,0,0,10000,0,9900,0,0,7300,0,17200,19900,0
1987,77592NNCRB33015,1.10001E+11,UNION CARBIDE CORP TEXAS CITY PLANT,3301 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,29.3742,-94.9455,NAD83,DOW INC,DOW INC,NO,325,Chemicals,1.387E+12,Hydroquinone,NO,YES,TRI,NO,Non_Metal,NO,Pounds,55,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55,0
1987,75235VLLXX6114F,1.10001E+11,DALLAS AIRMOTIVE INC.,6114 FOREST PARK RD,DALLAS,DALLAS,TX,75235,32.82198,-96.84324,NAD83,DALLAS AIRMOTIVE INC,,NO,336,Transportation Equipment,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,16800,16800,0
1987,77902DPNTVOLDBL,1.10071E+11,DOW VICTORIA SITE,2697 OLD BLOOMINGTON RD N,VICTORIA,VICTORIA,TX,77905,28.678574,-96.951973,NAD83,DOW INC.,DOW INC,NO,325,Chemicals,1.38701E+12,Nickel,NO,YES,TRI,YES,Elemental metals,YES,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77592TXSCTLOOP1,1.10033E+11,VALERO REFINING-TEXAS LP,1301 LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,29.369167,-94.911111,NAD83,VALERO ENERGY CORP,VALERO ENERGY CORP,NO,324,Petroleum,1.38701E+12,Cobalt compounds,NO,YES,TRI,YES,Metal complound categories,YES,Pounds,0,0,0,0,0,0,205,0,0,0,0,0,0,205,0,2820,0,0,0,0,2820,3025,0
1987,79721FNLNDIS20E,1.10013E+11,ALON USA-BIG SPRING REFINERY,200 REFINERY ROAD - IH 20 AT REFINERY ROAD,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,NAD83,DELEK US HOLDINGS INC,DELEK US HOLDINGS INC,NO,324,Petroleum,1.38701E+12,Cyclohexane,NO,NO,TRI,NO,Non_Metal,NO,Pounds,4200,700,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,4900,0
1987,79760LPSPR2400S,1.10067E+11,FLINT HILLS RESOURCES LP,2505 S GRANDVIEW,ODESSA,ECTOR,TX,79766,31.825,-102.329722,NAD83,FLINT HILLS RESOURCES LP,,NO,325,Chemicals,1.38701E+12,Diethanolamine,NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77015MRCHM1914H,1.1E+11,SASOL CHEMICALS (USA) LLC,1914 HADEN RD,HOUSTON,HARRIS,TX,77015,29.760745,-95.176749,NAD83,SASOL (USA) CORP,SASOL (USA) CORP,NO,325,Chemicals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,76011FRTLY948AV,1.10002E+11,FRITO-LAY INC,948 AVE H E,ARLINGTON,TARRANT,TX,76011,32.76199,-97.0508,NAD83,FRITO-LAY INC,,NO,311,Food,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,75057GTLFB1097Y,1.10002E+11,AUGAT ELFAB CORP,1097 YATES,LEWISVILLE,DENTON,TX,75057,33.02937,-96.98737,NAD83,AUGAT INC,,NO,334,Computers and Electronic Products,1.38701E+12,Thiourea,NO,NO,TRI,NO,Non_Metal,YES,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,250,750,0,0,0,750,0,750,250,0
1987,79066HCHSTFIVEM,1.10001E+11,CELANESE LTD,US HWY 60 5 MILES W OF PAMPA,PAMPA,GRAY,TX,79065,35.483889,-101.048889,NAD83,CELANESE CORP,,NO,325,Chemicals,1.38701E+12,Acrylic acid,NO,YES,TRI,NO,Non_Metal,NO,Pounds,117400,600,0,0,0,0,0,0,0,0,0,0,0,118000,0,0,0,0,0,0,0,118000,0
1987,77507LBRZL12801,1.1E+11,LUBRIZOL CORP BAYPORT FACILITY,12801 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,29.638475,-95.052814,NAD83,BERKSHIRE HATHAWAY INC,BERKSHIRE HATHAWAY INC,NO,325,Chemicals,1.38701E+12,Maleic anhydride,NO,YES,TRI,NO,Non_Metal,NO,Pounds,6800,250,0,0,0,0,0,0,0,0,0,0,0,7050,0,0,0,0,0,0,0,7050,0
1987,76307HWMTC6200C,1.1E+11,HOWMET CASTINGS & SERVICES INC,6200 CENTRAL FWY N,WICHITA FALLS,WICHITA,TX,76305,33.99579,-98.54602,NAD83,HOWMET AEROSPACE INC,HOWMET AEROSPACE INC,NO,331,Primary Metals,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,41,52,0,0,0,0,0,0,0,0,0,0,0,93,0,41000,0,0,0,0,41000,41093,0
1987,77541BSFCR602CO,1.1E+11,BASF CORP - FREEPORT SITE,602 COPPER RD,FREEPORT,BRAZORIA,TX,77541,29.002075,-95.399777,NAD83,BASF CORP,BASF CORP,NO,325,Chemicals,1.38701E+12,Zinc compounds,NO,NO,TRI,YES,Metal complound categories,NO,Pounds,0,0,600,0,0,0,0,0,0,0,0,0,0,600,0,4100,0,0,0,0,4100,4700,0
1987,75670MRCNNWESTE,1.1E+11,NORIT AMERICAS INC,3200 UNIVERSITY AVE,MARSHALL,HARRISON,TX,75670,32.535981,-94.399072,NAD83,NORIT AMERICAS INC.,ONE EQUITY PARTNERS,NO,325,Chemicals,1.38701E+12,Phosphoric acid,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,79120SRCNCHWY13,1.10001E+11,ASARCO LLC AMARILLO COPPER REFINERY,7001 STATE HWY 136,AMARILLO,POTTER,TX,79108,35.284533,-101.730042,NAD83,AMERICAS MINING CORP,AMERICAS MINING CORP,NO,331,Primary Metals,1.38701E+12,Arsenic compounds,NO,YES,TRI,YES,Metal complound categories,YES,Pounds,250,1400,0,55000,0,0,0,0,0,0,0,0,250,57150,0,0,0,0,0,0,0,57150,0
1987,77305CNRCRHWY10,1.10064E+11,CONROE CREOSOTING CO,HWY 105 EAST,CONROE,MONTGOMERY,TX,77301,30.318744,-95.435428,NAD83,NA,,NO,321,Wood Products,1.38701E+12,Anthracene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,500,3,0,0,0,3,0,3,500,0
1987,75211FRCTN5108C,1.1E+11,BRAKE PARTS INC,5122 COCKRELL HILL RD,DALLAS,DALLAS,TX,75236,32.68323,-96.8914,NAD83,DANA CORP,,NO,336,Transportation Equipment,1.38701E+12,Methyl ethyl ketone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,16889,0,0,0,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,0,0,16889,0
1987,76108SRFRCGRANT,1.10027E+11,US AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO,1 LOCKHEED BLVD,FORT WORTH,TARRANT,TX,76108,32.76528,-97.45027,NAD83,LOCKHEED MARTIN CORP,LOCKHEED MARTIN CORP,YES,336,Transportation Equipment,1.38701E+12,Nitric acid,NO,NO,TRI,NO,Non_Metal,NO,Pounds,2800,250,0,0,0,0,0,0,0,0,0,0,0,3050,0,48000,0,0,0,0,48000,51050,0
1987,75607TXSSTOFFHI,1.10001E+11,EASTMAN CHEMICAL CO TEXAS OPERATIONS,300 KODAK BLVD,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,NAD83,EASTMAN CHEMICAL CO,EASTMAN CHEMICAL CO,NO,325,Chemicals,1.38701E+12,Zinc compounds,NO,NO,TRI,YES,Metal complound categories,NO,Pounds,0,5600,360,0,0,0,33000,0,0,0,0,0,0,38960,0,0,0,0,0,0,0,38960,0
1987,75211SNVLW9314W,1.10001E+11,TRIUMPH AEROSTRUCTURES-VOUGHT INEGRATED PROGRAMS DIV,9314 W JEFFERSON BLVD,DALLAS,DALLAS,TX,75211,32.738128,-96.973153,NAD83,TRIUMPH AEROSTRUCTURES- VOUGHT INEGRATED PROGRAMS DIV,TRIUMPH GROUP INC,NO,336,Transportation Equipment,1.38701E+12,Xylene (mixed isomers),NO,YES,TRI,NO,Non_Metal,NO,Pounds,4000,36000,0,0,0,0,0,0,0,0,0,0,0,40000,250,0,1000,0,250,0,1250,40000,0
1987,76065RPRDC310WA,1.10002E+11,AIR PRODUCTS INC  CORP,310 WARD RD,MIDLOTHIAN,ELLIS,TX,76065,32.45873,-97.028505,NAD83,AIR PRODUCTS & CHEMICALS INC,,NO,325,Chemicals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
1987,77019SMLBN2702W,1.10002E+11,SAMUEL BINGHAM CO,2702 W DALLAS AVE,HOUSTON,HARRIS,TX,77019,29.7574,-95.39481,NAD83,SAMUEL BINGHAM CO,,NO,313,Textiles,1.38701E+12,Methyl ethyl ketone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,4400,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,4400,0
1987,75461CMPBL500NW,1.1007E+11,CAMPBELL SOUP SUPPLY CO,500 NW LOOP 286,PARIS,LAMAR,TX,75461,33.718056,-95.568222,NAD83,CAMPBELL SOUP SUPPLY CO LLC,CAMPBELL SOUP CO,NO,311,Food,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,95000,0,0,0,0,0,0,0,95000,0
1987,75668LNSTRHWY25,1.10014E+11,LONE STAR TUBULAR OPERATIONS,6866 HIGHWAY 259 SOUTH,LONE STAR,MORRIS,TX,75668,32.93832,-94.690216,NAD83,US STEEL CORP,US STEEL CORP,NO,331,Primary Metals,1.38701E+12,Dichloromethane,NO,YES,TRI,NO,Non_Metal,YES,Pounds,15000,0,0,0,0,0,1400,0,0,0,0,0,0,16400,0,460,0,0,671,0,1131,16860,0
1987,77541THDWCBUILD,1.10008E+11,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,DOW INC,NO,325,Chemicals,1.38701E+12,"Toluene-2,4-diisocyanate",NO,YES,TRI,NO,Non_Metal,YES,Pounds,75,180,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,255,0
