1. YEAR,2. TRIFD,3. FRS_ID,4. FACILITY_NAME,5. STREET_ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT_CO_NAME,16. PARENT CO DB NUM,17. STANDARD_PARENT_CO_NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY_SECTOR_CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
1987,77704DPNTBSTATE,1.10034E+11,THE DOW CHEMICAL CO - BEAUMONT ANILINE,5470 N TWIN CITY HWY,NEDERLAND,JEFFERSON,TX,77627,,,30.014764,-94.028837,NAD83,DOW INC,117063457,DOW INC,1.10034E+11,NA,,NO,325,Chemicals,2822,2865,2869,2873,,,325212,,,,,,1.387E+12,"1,2-Dibromoethane",NO,0000106934,106-93-4,23986,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,200,200,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,600,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77003DXLCT3001E,1.10001E+11,DIXIE ELECTRO PLATING CO.,3001 ENGELKE,HOUSTON,HARRIS,TX,77003,,,29.75649,-95.33976,NAD83,H&M PLATING ELP,NA,H & M PLATING ELP,1.10001E+11,NA,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75239CCDNT8800S,1.10002E+11,OCCIDENTAL CHEMICAL CORP,8800 S CENTRAL EXPRESSWAY,DALLAS,DALLAS,TX,75239,,,32.69386,-96.74142,NAD83,OCCIDENTAL PETROLEUM CORP,006908354,,1.10002E+11,,,NO,325,Chemicals,INVA,,,,,,325188,,,,,,1.38701E+12,Arsenic,NO,0007440382,7440-38-2,149989,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,0,0,0,1644,1644,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75941BRDNN100WE,1.1E+11,HEXION INC - DIBOLL SITE,100 W BORDEN ST,DIBOLL,ANGELINA,TX,75941,,,31.197201,-94.782712,NAD83,HEXION HOLDINGS CORP,117331984,HEXION HOLDINGS CORP,1.1E+11,NA,,NO,325,Chemicals,2821,2869,2842,,,,325211,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,499,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79905LPSRF6500T,1.10042E+11,WESTERN EL PASO REFINERY,6500 TROWBRIDGE DR,EL PASO,EL PASO,TX,79905,,,31.768889,-106.401667,NAD83,WESTERN REFINING INC,NA,MARATHON PETROLEUM CORP,1.10042E+11,,,NO,324,Petroleum,2911,2951,NA,,,,324110,,,,,,1.38701E+12,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5101,1190,0,0,0,0,0,0,0,0,0,0,0,0,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6291,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536SHLLLHIGHW,1.10031E+11,SHELL CHEMICAL LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,,,29.722222,-95.126944,NAD83,SHELL PETROLEUM INC,131489817,SHELL PETROLEUM INC,1.10067E+11,SHELL PLC,,NO,325,Chemicals,2911,2869,2899,,,,325110,,,,,,1.38701E+12,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,96596,63300,0,0,0,0,0,0,0,0,0,0,0,0,159896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500,0,500,159896,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77091SPRKL6004N,1.1E+11,REDDY ICE-HOUSTON,6004 N SHEPHERD DR,HOUSTON,HARRIS,TX,77091,,,29.852,-95.41205,NAD83,REDDY ICE GROUP,364514133,,1.1E+11,,,NO,3121,Beverages,2097,,,,,,312113,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75041NNCRB2326L,1.10038E+11,ONA POLYMERS LLC,2326 LONNECKER DR,GARLAND,DALLAS,TX,75041,,,32.88882,-96.67347,NAD83,ONA POLYMERS LLC,806906348,ONA POLYMERS LLC,1.10038E+11,NA,,NO,325,Chemicals,2821,,,,,,325211,,,,,,1.38701E+12,Dibutyl phthalate,NO,0000084742,84-74-2,10025,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,824,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,54,835,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79066HCHSTFIVEM,1.10001E+11,CELANESE LTD,US HWY 60 5 MILES W OF PAMPA,PAMPA,GRAY,TX,79065,,,35.483889,-101.048889,NAD83,CELANESE CORP,NA,,1.10001E+11,,,NO,325,Chemicals,2869,NA,,,,,325188,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,1298000,0,0,0,0,0,0,0,1298000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75662SKTRP1SKEE,1.1E+11,SKEETER PRODUCTS INC.,1 SKEETER RD,KILGORE,GREGG,TX,75662,,,32.40541,-94.85082,NAD83,YAMAHA MOTOR CORP USA,085889307,YAMAHA MOTOR CORP USA,1.1E+11,YAMAHA MO,,NO,336,Transportation Equipment,3732,,,,,,336612,,,,,,1.38701E+12,Acetone,NO,0000067641,67-64-1,4309,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,153600,0,0,0,0,0,0,0,0,0,0,0,0,0,153600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153600,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77015PRCTM16402,1.10001E+11,PRECOAT METALS DIV SEQUA CORP,16402 JACINTOPORT BLVD,HOUSTON,HARRIS,TX,77015,,,29.75564,-95.11109,NAD83,AZZ INC,NA,AZZ INC,1.10001E+11,NA,,NO,332,Fabricated Metals,3479,,,,,,332812,,,,,,1.38701E+12,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18820,18820,1000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77292NTRNT6001A,1.1E+11,INTERNATIONAL PAINT LLC,6001 ANTOINE DR,HOUSTON,HARRIS,TX,77091,,,29.85515,-95.47341,NAD83,AKZO NOBEL INC,062999347,AKZO NOBEL INC,1.1E+11,NA,,NO,325,Chemicals,INVA,,,,,,325510,,,,,,1.38701E+12,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23833,0,0,23833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23833,23833,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,76010GNRLM2525E,1.10002E+11,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,2525 E ABRAMS ST,ARLINGTON,TARRANT,TX,76010,,,32.73533,-97.06772,NAD83,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,1.10002E+11,NA,,NO,336,Transportation Equipment,3711,NA,,,,,336112,,,,,,1.38701E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0,57000,0,0,0,0,0,0,0,0,0,0,0,0,57000,0,82000,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,82000,0,87100,57000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77545CHMPN3130H,1.1E+11,NALCO FRESNO FACILITY,3130 FM 521,FRESNO,FORT BEND,TX,77545,,,29.54116,-95.44773,NAD83,ECOLAB INC,006154611,ECOLAB INC,1.1E+11,NA,,NO,325,Chemicals,2899,NA,,,,,325199,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,51,462,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78343CLNSNONEMI,1.10001E+11,TICONA POLYMERS INC,5738 COUNTY RD 4,BISHOP,NUECES,TX,78343,,,27.569714,-97.83493,NAD83,CELANESE CORP,170204486,CELANESE CORP,1.10001E+11,NA,,NO,325,Chemicals,2869,2821,,,,,325110,,,,,,1.38701E+12,Methyl ethyl ketone,NO,0000078933,78-93-3,7443,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,76106DSTNC611EA,1.1E+11,NOURYON SURFACE CHEMISTRY LLC,611 E NORTHSIDE DR,FORT WORTH,TARRANT,TX,76164,,,32.780556,-97.341667,NAD83,NOURYON CHEMICALS LLC,062999347,NOURYON CHEMICALS LLC,1.1E+11,NA,,NO,325,Chemicals,2841,,,,,,325611,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75429SBRSSHWY11,1.10001E+11,US BRASS,116 MAPLE ST HWY 11 E,COMMERCE,HUNT,TX,75429,,,33.23249,-95.87985,NAD83,US INDUSTRIES INC,005032248,,1.10001E+11,,,NO,326,Plastics and Rubber,3089,NA,,,,,326199,,,,,,1.38701E+12,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75766RLNCNHIGHW,1.10006E+11,AKZO WOOD & SPECIALTY COATINGS INC,HWY 69 S,JACKSONVILLE,CHEROKEE,TX,75766,,,31.912838,-95.233228,NAD83,AKZO NOBEL INC,062999347,,1.10006E+11,,,NO,325,Chemicals,2851,NA,,,,,325510,,,,,,1.38701E+12,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75041CLBNC2305S,1.1E+11,ECOLAB INC.,2305 SHERWIN ST,GARLAND,DALLAS,TX,75041,,,32.8896,-96.66861,NAD83,NA,,ECOLAB INC,1.1E+11,NA,,NO,325,Chemicals,2842,,,,,,325611,,,,,,1.38701E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,3424,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,0,3424,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79601STHWS1849A,1.10001E+11,COCA-COLA BOTTLING CO OF NORTH TEXAS,1849 HWY 359,ABILENE,TAYLOR,TX,79601,,,32.479224,-99.692717,NAD83,COCA-COLA ENTERPRISES INC,118267624,,1.10001E+11,,,NO,3121,Beverages,2086,,,,,,312111,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43000,0,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77720THGDYINTER,1.10062E+11,GOODYEAR TIRE & RUBBER CO,11241 INTERSTATE HWY 10,BEAUMONT,JEFFERSON,TX,77705,,,29.976111,-94.218333,NAD83,THE GOODYEAR TIRE & RUBBER CO,004467924,THE GOODYEAR TIRE & RUBBER CO,1.10062E+11,NA,,NO,325,Chemicals,2822,2821,2869,,,,325212,,,,,,1.38701E+12,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536TXSLK730BA,1.1E+11,NOURYON FUNCTIONAL CHEMICALS LLC,730 INDEPENDENCE PKWY S,LA PORTE,HARRIS,TX,77571,,,29.687314,-95.12114,NAD83,NOURYON USA LLC,118856176,NOURYON CHEMICALS LLC,1.1E+11,NOURYON L,,NO,325,Chemicals,2869,,,,,,325199,,,,,,1.38701E+12,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750,1700,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,5300,0,5300,2450,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75211SNVLW9314W,1.10001E+11,TRIUMPH AEROSTRUCTURES-VOUGHT INEGRATED PROGRAMS DIV,9314 W JEFFERSON BLVD,DALLAS,DALLAS,TX,75211,,,32.738128,-96.973153,NAD83,TRIUMPH AEROSTRUCTURES- VOUGHT INEGRATED PROGRAMS DIV,NA,TRIUMPH GROUP INC,1.10001E+11,,,NO,336,Transportation Equipment,3721,,,,,,336411,,,,,,1.38701E+12,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,73000,143000,0,0,0,0,0,0,0,0,0,0,0,0,216000,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,250,0,16250,216000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77640CHVRNENDOF,1.10019E+11,CHEVRON PORT ARTHUR LUBRICANTS PLANT,END OF W 7TH ST,PORT ARTHUR,JEFFERSON,TX,77640,,,29.842715,-93.962671,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,1.10019E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,8900,800,0,0,0,0,0,0,0,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9704,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77704PDGLYGULFS,1.1E+11,PD GLYCOL,3510  GULF STATES RD,BEAUMONT,JEFFERSON,TX,77704,,,30.0583,-94.0444,NAD83,E I DU PONT DE NEMOURS & CO INC,126040237,,1.1E+11,,,NO,325,Chemicals,2869,,,,,,325110,,,,,,1.38701E+12,Sodium sulfate (solution),NO,0007757826,7757-82-6,153320,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303042,0,0,303042,0,303042,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78118RDWLDRTE18,1.10001E+11,RED EWALD LLC,2669 S HWY 181,KARNES CITY,KARNES,TX,78118,,,28.855789,-97.886602,NAD83,NA,,NA,1.10001E+11,NA,,NO,326,Plastics and Rubber,3079,,,,,,326199,,,,,,1.38701E+12,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0,66270,0,0,0,0,0,0,0,0,0,0,0,0,66270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66270,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79905GRYSN320NC,1.10002E+11,ROBERTSHAW CONTROLS CO GRAYSON CONTROLS DIV PLANT,320 N CLARK DR,EL PASO,EL PASO,TX,79905,,,31.77279,-106.41432,NAD83,ROBERTSHAW CONTROLS CO,003110160,,1.10002E+11,,,NO,334,Computers and Electronic Products,3494,3469,,,,,334512,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,0000071556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,10000,13980,0,0,0,0,0,0,0,0,0,0,0,0,23980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1440,23980,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77305CNRCRHWY10,1.10064E+11,CONROE CREOSOTING CO,HWY 105 EAST,CONROE,MONTGOMERY,TX,77301,,,30.318744,-95.435428,NAD83,NA,NA,,1.10064E+11,,,NO,321,Wood Products,2491,,,,,,321114,,,,,,1.38701E+12,Dibenzofuran,NO,0000132649,132-64-9,35709,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77572THDWCBATTL,1.1E+11,LA PORTE_THE DOW CHEMICAL CO,550 INDEPENDENCE PKWY S,LA PORTE,HARRIS,TX,77571,,,29.711811,-95.082657,NAD83,DOW INC,117063457,DOW INC,1.1E+11,NA,,NO,325,Chemicals,2821,2869,,,,,325211,,,,,,1.38701E+12,Aniline,NO,0000062533,62-53-3,3632,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,4100,18000,28,0,0,0,0,0,0,0,0,0,0,0,22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22128,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78410KCHRFSUNTI,1.10001E+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.832011,-97.525582,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,1.10001E+11,NA,,NO,324,Petroleum,2911,NA,,,,,324110,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1400,130,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77532KMCNC16503,1.10071E+11,ALTIVIA CROSBY FACILITY,16503 RAMSEY RD,CROSBY,HARRIS,TX,77532,,,29.92201,-95.054147,NAD83,ALTIVIA OXIDE CHEMICALS LLC,117536374,ALTIVIA OXIDE CHEMICALS LLC,1.1E+11,NA,,NO,325,Chemicals,INVA,,,,,,325998,,,,,,1.38701E+12,Phosphoric acid,NO,0007664382,7664-38-2,152363,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,250,0,0,0,0,0,0,0,0,0,0,0,750,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77539PNNZL4401P,1.10042E+11,DICKINSON PLANT,4401 PARK AVE,DICKINSON,GALVESTON,TX,77539,,,29.460278,-95.04389,NAD83,CALUMET DICKINSON REFINING LLC,081008959,CALUMET REFINING LLC,1.10042E+11,,,NO,324,Petroleum,2999,NA,,,,,324199,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,,,
